geo_id,sqft,sqft_id,usage,usage_med,usage_med_sqft,usetype,year,name
cities_1,NA,1,NA,NA,NA,multi_family,2016,agoura hills
cities_1,29932,2,masked,masked,masked,multi_family,2016,agoura hills
cities_1,25601,3,masked,masked,masked,multi_family,2016,agoura hills
cities_1,46427,4,masked,masked,masked,multi_family,2016,agoura hills
cities_1,NA,5,NA,NA,NA,multi_family,2016,agoura hills
cities_1,40749,6,masked,masked,masked,multi_family,2016,agoura hills
cities_1,NA,7,NA,NA,NA,multi_family,2016,agoura hills
cities_1,0,1,masked,masked,masked,nonres,2016,agoura hills
cities_1,305704,2,12283597.0000,66439.0000,11.7841,nonres,2016,agoura hills
cities_1,418245,3,6928983.0000,110569.5000,7.5205,nonres,2016,agoura hills
cities_1,285098,4,3136692.0000,223335.0000,8.9000,nonres,2016,agoura hills
cities_1,252785,5,masked,masked,masked,nonres,2016,agoura hills
cities_1,222498,6,masked,masked,masked,nonres,2016,agoura hills
cities_1,155444,7,masked,masked,masked,nonres,2016,agoura hills
cities_10,0,1,masked,masked,masked,multi_family,2016,carson
cities_10,1353251,2,5571232.0000,8302.0000,3.9941,multi_family,2016,carson
cities_10,122124,3,746280.0000,67190.0000,4.9172,multi_family,2016,carson
cities_10,171849,4,713121.0000,107030.0000,3.9512,multi_family,2016,carson
cities_10,60704,5,masked,masked,masked,multi_family,2016,carson
cities_10,136502,6,660524.0000,206368.0000,4.4268,multi_family,2016,carson
cities_10,169299,7,526343.0000,242290.0000,4.4799,multi_family,2016,carson
cities_10,0,1,masked,masked,masked,nonres,2016,carson
cities_10,1138537,2,masked,masked,masked,nonres,2016,carson
cities_10,723927,3,8500284.0000,122340.5000,8.0984,nonres,2016,carson
cities_10,893246,4,masked,masked,masked,nonres,2016,carson
cities_10,419677,5,masked,masked,masked,nonres,2016,carson
cities_10,182052,6,masked,masked,masked,nonres,2016,carson
cities_10,212905,7,masked,masked,masked,nonres,2016,carson
cities_100,0,1,251974.0000,251974.0000,NA,multi_family,2016,camarillo
cities_100,362905,2,1801730.0000,7430.0000,4.1694,multi_family,2016,camarillo
cities_100,69400,3,217786.0000,58495.0000,3.7517,multi_family,2016,camarillo
cities_100,200345,4,827337.0000,85274.0000,3.3495,multi_family,2016,camarillo
cities_100,105812,5,562671.0000,205856.0000,6.0086,multi_family,2016,camarillo
cities_100,91520,6,519186.0000,259593.0000,5.6831,multi_family,2016,camarillo
cities_100,221113,7,670147.0000,210198.5000,3.8516,multi_family,2016,camarillo
cities_100,0,1,20365416.5000,9550.0000,NA,nonres,2016,camarillo
cities_100,1115556,2,45367404.0000,16578.0000,8.3815,nonres,2016,camarillo
cities_100,568193,3,15002875.0000,198113.0000,13.4589,nonres,2016,camarillo
cities_100,465297,4,6953539.0000,366698.0000,15.1303,nonres,2016,camarillo
cities_100,259899,5,masked,masked,masked,nonres,2016,camarillo
cities_100,259140,6,2808202.0000,434152.0000,10.3903,nonres,2016,camarillo
cities_100,219012,7,2678531.0000,689423.0000,12.0064,nonres,2016,camarillo
cities_101,0,1,masked,masked,masked,multi_family,2016,fillmore
cities_101,533921,2,2349503.5000,8039.0000,4.1531,multi_family,2016,fillmore
cities_101,108252,3,433133.0000,64633.0000,4.1575,multi_family,2016,fillmore
cities_101,52471,4,masked,masked,masked,multi_family,2016,fillmore
cities_101,NA,5,NA,NA,NA,multi_family,2016,fillmore
cities_101,NA,6,NA,NA,NA,multi_family,2016,fillmore
cities_101,NA,7,NA,NA,NA,multi_family,2016,fillmore
cities_101,0,1,masked,masked,masked,nonres,2016,fillmore
cities_101,326075,2,6200052.0000,15000.0000,7.7138,nonres,2016,fillmore
cities_101,83756,3,masked,masked,masked,nonres,2016,fillmore
cities_101,92782,4,masked,masked,masked,nonres,2016,fillmore
cities_101,NA,5,NA,NA,NA,nonres,2016,fillmore
cities_101,43521,6,masked,masked,masked,nonres,2016,fillmore
cities_101,NA,7,NA,NA,NA,nonres,2016,fillmore
cities_102,0,1,masked,masked,masked,multi_family,2016,moorpark
cities_102,54349,2,708577.0000,5236.0000,2.9027,multi_family,2016,moorpark
cities_102,NA,3,NA,NA,NA,multi_family,2016,moorpark
cities_102,NA,4,NA,NA,NA,multi_family,2016,moorpark
cities_102,NA,5,NA,NA,NA,multi_family,2016,moorpark
cities_102,135062,6,1066381.0000,103683.0000,2.2203,multi_family,2016,moorpark
cities_102,NA,7,masked,masked,masked,multi_family,2016,moorpark
cities_102,0,1,masked,masked,masked,nonres,2016,moorpark
cities_102,287550,2,masked,masked,masked,nonres,2016,moorpark
cities_102,254082,3,masked,masked,masked,nonres,2016,moorpark
cities_102,174109,4,masked,masked,masked,nonres,2016,moorpark
cities_102,135191,5,masked,masked,masked,nonres,2016,moorpark
cities_102,41230,6,masked,masked,masked,nonres,2016,moorpark
cities_102,162833,7,masked,masked,masked,nonres,2016,moorpark
cities_103,0,1,masked,masked,masked,multi_family,2016,ojai
cities_103,346745,2,1455142.0000,8067.0000,3.7413,multi_family,2016,ojai
cities_103,71019,3,masked,masked,masked,multi_family,2016,ojai
cities_103,NA,4,NA,NA,NA,multi_family,2016,ojai
cities_103,32816,5,masked,masked,masked,multi_family,2016,ojai
cities_103,NA,6,NA,NA,NA,multi_family,2016,ojai
cities_103,NA,7,NA,NA,NA,multi_family,2016,ojai
cities_103,0,1,masked,masked,masked,nonres,2016,ojai
cities_103,450057,2,7133126.0000,19736.5000,7.1103,nonres,2016,ojai
cities_103,120097,3,masked,masked,masked,nonres,2016,ojai
cities_103,75025,4,masked,masked,masked,nonres,2016,ojai
cities_103,35318,5,masked,masked,masked,nonres,2016,ojai
cities_103,41913,6,masked,masked,masked,nonres,2016,ojai
cities_103,NA,7,NA,NA,NA,nonres,2016,ojai
cities_104,0,1,masked,masked,masked,multi_family,2016,santa paula
cities_104,1393456,2,5362063.0000,6153.0000,3.1204,multi_family,2016,santa paula
cities_104,203799,3,989440.0000,72895.5000,4.6381,multi_family,2016,santa paula
cities_104,74135,4,436965.0000,135569.0000,5.7466,multi_family,2016,santa paula
cities_104,38067,5,masked,masked,masked,multi_family,2016,santa paula
cities_104,83269,6,masked,masked,masked,multi_family,2016,santa paula
cities_104,51636,7,masked,masked,masked,multi_family,2016,santa paula
cities_104,0,1,masked,masked,masked,nonres,2016,santa paula
cities_104,832475,2,10112941.0000,10118.5000,4.7615,nonres,2016,santa paula
cities_104,195151,3,masked,masked,masked,nonres,2016,santa paula
cities_104,27817,4,masked,masked,masked,nonres,2016,santa paula
cities_104,31852,5,masked,masked,masked,nonres,2016,santa paula
cities_104,49552,6,masked,masked,masked,nonres,2016,santa paula
cities_104,NA,7,NA,NA,NA,nonres,2016,santa paula
cities_105,0,1,masked,masked,masked,multi_family,2016,simi valley
cities_105,481469,2,2545175.5000,17148.0000,4.6553,multi_family,2016,simi valley
cities_105,127822,3,567491.0000,68753.0000,5.7515,multi_family,2016,simi valley
cities_105,173210,4,1432352.0000,128077.0000,5.5772,multi_family,2016,simi valley
cities_105,74941,5,masked,masked,masked,multi_family,2016,simi valley
cities_105,85674,6,417778.0000,208889.0000,4.8324,multi_family,2016,simi valley
cities_105,172223,7,995170.0000,374382.0000,6.3610,multi_family,2016,simi valley
cities_105,0,1,16239273.0000,9024.0000,NA,nonres,2016,simi valley
cities_105,1569364,2,64944424.0000,51214.5000,14.0283,nonres,2016,simi valley
cities_105,1031555,3,32674910.0000,181445.0000,13.1905,nonres,2016,simi valley
cities_105,839436,4,masked,masked,masked,nonres,2016,simi valley
cities_105,516978,5,masked,masked,masked,nonres,2016,simi valley
cities_105,534786,6,masked,masked,masked,nonres,2016,simi valley
cities_105,59778,7,masked,masked,masked,nonres,2016,simi valley
cities_106,0,1,masked,masked,masked,multi_family,2016,thousand oaks
cities_106,219658,2,5273742.0000,10674.0000,4.9278,multi_family,2016,thousand oaks
cities_106,81856,3,505375.0000,86809.0000,5.8025,multi_family,2016,thousand oaks
cities_106,121700,4,735416.0000,134888.0000,6.0415,multi_family,2016,thousand oaks
cities_106,142600,5,389090.0000,73921.5000,2.0566,multi_family,2016,thousand oaks
cities_106,45500,6,masked,masked,masked,multi_family,2016,thousand oaks
cities_106,171577,7,946211.0000,286031.0000,4.8102,multi_family,2016,thousand oaks
cities_106,0,1,28948304.0000,16473.0000,NA,nonres,2016,thousand oaks
cities_106,1803098,2,masked,masked,masked,nonres,2016,thousand oaks
cities_106,1341802,3,36106834.0000,181761.5000,12.9087,nonres,2016,thousand oaks
cities_106,1161858,4,21124519.0000,408629.5000,15.1378,nonres,2016,thousand oaks
cities_106,973674,5,19521732.0000,568236.5000,16.8048,nonres,2016,thousand oaks
cities_106,801471,6,masked,masked,masked,nonres,2016,thousand oaks
cities_106,859272,7,15711930.0000,793153.5000,15.6585,nonres,2016,thousand oaks
cities_107,0,1,masked,masked,masked,multi_family,2016,port hueneme
cities_107,370161,2,993451.5000,5006.0000,2.5393,multi_family,2016,port hueneme
cities_107,68885,3,210279.0000,46807.0000,3.5122,multi_family,2016,port hueneme
cities_107,21095,4,masked,masked,masked,multi_family,2016,port hueneme
cities_107,98263,5,403858.0000,128211.0000,4.2387,multi_family,2016,port hueneme
cities_107,NA,6,NA,NA,NA,multi_family,2016,port hueneme
cities_107,NA,7,NA,NA,NA,multi_family,2016,port hueneme
cities_107,0,1,masked,masked,masked,nonres,2016,port hueneme
cities_107,217355,2,2331607.0000,7589.0000,3.8858,nonres,2016,port hueneme
cities_107,165061,3,masked,masked,masked,nonres,2016,port hueneme
cities_107,69016,4,masked,masked,masked,nonres,2016,port hueneme
cities_107,36894,5,masked,masked,masked,nonres,2016,port hueneme
cities_107,40002,6,masked,masked,masked,nonres,2016,port hueneme
cities_107,50280,7,masked,masked,masked,nonres,2016,port hueneme
cities_108,0,1,3098348.5000,26336.0000,NA,multi_family,2016,oxnard
cities_108,4452680,2,18609445.0000,9340.0000,3.6018,multi_family,2016,oxnard
cities_108,822530,3,3449734.0000,52227.0000,3.7864,multi_family,2016,oxnard
cities_108,590947,4,2124207.5000,76663.0000,3.4986,multi_family,2016,oxnard
cities_108,268618,5,1272036.5000,127348.5000,3.3736,multi_family,2016,oxnard
cities_108,184793,6,790042.0000,185128.5000,3.9420,multi_family,2016,oxnard
cities_108,398322,7,1991306.0000,272623.0000,4.7641,multi_family,2016,oxnard
cities_108,0,1,masked,masked,masked,nonres,2016,oxnard
cities_108,2763621,2,109232834.5000,29586.0000,9.5137,nonres,2016,oxnard
cities_108,1570414,3,40255484.0000,165397.0000,11.6236,nonres,2016,oxnard
cities_108,914996,4,masked,masked,masked,nonres,2016,oxnard
cities_108,582770,5,9233426.0000,545080.0000,15.7762,nonres,2016,oxnard
cities_108,810303,6,masked,masked,masked,nonres,2016,oxnard
cities_108,215945,7,masked,masked,masked,nonres,2016,oxnard
cities_109,0,1,326194.0000,9774.0000,NA,multi_family,2016,san buenaventura
cities_109,4299921,2,18003904.5000,7119.0000,3.4565,multi_family,2016,san buenaventura
cities_109,842782,3,3783020.5000,57788.5000,3.9645,multi_family,2016,san buenaventura
cities_109,529442,4,2891589.0000,92572.0000,3.8447,multi_family,2016,san buenaventura
cities_109,324689,5,1581894.0000,185895.0000,4.9436,multi_family,2016,san buenaventura
cities_109,218086,6,1890775.0000,191882.0000,4.5719,multi_family,2016,san buenaventura
cities_109,163263,7,663025.0000,207659.0000,3.8700,multi_family,2016,san buenaventura
cities_109,0,1,23403247.5000,24982.0000,NA,nonres,2016,san buenaventura
cities_109,3074647,2,masked,masked,masked,nonres,2016,san buenaventura
cities_109,1984447,3,26812579.0000,121459.5000,9.1860,nonres,2016,san buenaventura
cities_109,986527,4,masked,masked,masked,nonres,2016,san buenaventura
cities_109,980016,5,masked,masked,masked,nonres,2016,san buenaventura
cities_109,459011,6,15194333.0000,625737.5000,14.1624,nonres,2016,san buenaventura
cities_109,492202,7,masked,masked,masked,nonres,2016,san buenaventura
cities_11,NA,1,NA,NA,NA,multi_family,2016,cerritos
cities_11,NA,2,NA,NA,NA,multi_family,2016,cerritos
cities_11,NA,3,NA,NA,NA,multi_family,2016,cerritos
cities_11,NA,4,NA,NA,NA,multi_family,2016,cerritos
cities_11,NA,5,NA,NA,NA,multi_family,2016,cerritos
cities_11,NA,6,NA,NA,NA,multi_family,2016,cerritos
cities_11,NA,7,NA,NA,NA,multi_family,2016,cerritos
cities_11,NA,1,NA,NA,NA,nonres,2016,cerritos
cities_11,NA,2,NA,NA,NA,nonres,2016,cerritos
cities_11,NA,3,NA,NA,NA,nonres,2016,cerritos
cities_11,NA,4,NA,NA,NA,nonres,2016,cerritos
cities_11,NA,5,NA,NA,NA,nonres,2016,cerritos
cities_11,NA,6,NA,NA,NA,nonres,2016,cerritos
cities_11,NA,7,NA,NA,NA,nonres,2016,cerritos
cities_110,0,1,masked,masked,masked,multi_family,2016,adelanto
cities_110,478561,2,2907881.0000,10995.0000,5.6106,multi_family,2016,adelanto
cities_110,143976,3,876448.0000,76556.5000,6.0039,multi_family,2016,adelanto
cities_110,161952,4,999157.0000,152445.0000,5.3882,multi_family,2016,adelanto
cities_110,140064,5,444882.0000,79361.0000,2.3174,multi_family,2016,adelanto
cities_110,81800,6,504553.0000,252276.5000,6.1501,multi_family,2016,adelanto
cities_110,NA,7,masked,masked,masked,multi_family,2016,adelanto
cities_110,0,1,masked,masked,masked,nonres,2016,adelanto
cities_110,211000,2,masked,masked,masked,nonres,2016,adelanto
cities_110,179349,3,masked,masked,masked,nonres,2016,adelanto
cities_110,135546,4,masked,masked,masked,nonres,2016,adelanto
cities_110,35565,5,masked,masked,masked,nonres,2016,adelanto
cities_110,130530,6,masked,masked,masked,nonres,2016,adelanto
cities_110,172331,7,masked,masked,masked,nonres,2016,adelanto
cities_111,0,1,masked,masked,masked,multi_family,2016,apple valley
cities_111,3050142,2,19007011.5000,19678.0000,6.1434,multi_family,2016,apple valley
cities_111,183173,3,1158006.5000,71609.5000,6.1477,multi_family,2016,apple valley
cities_111,44626,4,masked,masked,masked,multi_family,2016,apple valley
cities_111,NA,5,NA,NA,NA,multi_family,2016,apple valley
cities_111,NA,6,NA,NA,NA,multi_family,2016,apple valley
cities_111,NA,7,NA,NA,NA,multi_family,2016,apple valley
cities_111,0,1,masked,masked,masked,nonres,2016,apple valley
cities_111,1276285,2,masked,masked,masked,nonres,2016,apple valley
cities_111,814286,3,9012311.0000,96275.0000,8.1284,nonres,2016,apple valley
cities_111,370025,4,masked,masked,masked,nonres,2016,apple valley
cities_111,131907,5,masked,masked,masked,nonres,2016,apple valley
cities_111,84476,6,masked,masked,masked,nonres,2016,apple valley
cities_111,111337,7,masked,masked,masked,nonres,2016,apple valley
cities_112,0,1,1216220.0000,8710.0000,NA,multi_family,2016,barstow
cities_112,877136,2,5382425.0000,9123.0000,5.3824,multi_family,2016,barstow
cities_112,141442,3,709661.0000,75588.0000,5.0742,multi_family,2016,barstow
cities_112,50952,4,339300.5000,169650.2500,6.6678,multi_family,2016,barstow
cities_112,36224,5,285421.0000,285421.0000,7.8793,multi_family,2016,barstow
cities_112,44078,6,342127.0000,342127.0000,7.7619,multi_family,2016,barstow
cities_112,NA,7,NA,NA,NA,multi_family,2016,barstow
cities_112,0,1,masked,masked,masked,nonres,2016,barstow
cities_112,1157913,2,25281980.0000,18910.5000,8.0320,nonres,2016,barstow
cities_112,463362,3,masked,masked,masked,nonres,2016,barstow
cities_112,282389,4,masked,masked,masked,nonres,2016,barstow
cities_112,426109,5,masked,masked,masked,nonres,2016,barstow
cities_112,88040,6,masked,masked,masked,nonres,2016,barstow
cities_112,113392,7,masked,masked,masked,nonres,2016,barstow
cities_113,NA,1,NA,NA,NA,multi_family,2016,big bear lake
cities_113,NA,2,NA,NA,NA,multi_family,2016,big bear lake
cities_113,NA,3,NA,NA,NA,multi_family,2016,big bear lake
cities_113,NA,4,NA,NA,NA,multi_family,2016,big bear lake
cities_113,NA,5,NA,NA,NA,multi_family,2016,big bear lake
cities_113,NA,6,NA,NA,NA,multi_family,2016,big bear lake
cities_113,NA,7,NA,NA,NA,multi_family,2016,big bear lake
cities_113,NA,1,NA,NA,NA,nonres,2016,big bear lake
cities_113,NA,2,NA,NA,NA,nonres,2016,big bear lake
cities_113,NA,3,NA,NA,NA,nonres,2016,big bear lake
cities_113,NA,4,NA,NA,NA,nonres,2016,big bear lake
cities_113,NA,5,NA,NA,NA,nonres,2016,big bear lake
cities_113,NA,6,NA,NA,NA,nonres,2016,big bear lake
cities_113,NA,7,NA,NA,NA,nonres,2016,big bear lake
cities_114,0,1,2978920.0000,19189.0000,NA,multi_family,2016,chino
cities_114,634369,2,4533403.0000,10419.0000,6.4232,multi_family,2016,chino
cities_114,57086,3,masked,masked,masked,multi_family,2016,chino
cities_114,46900,4,masked,masked,masked,multi_family,2016,chino
cities_114,71018,5,masked,masked,masked,multi_family,2016,chino
cities_114,40140,6,324303.0000,324303.0000,8.0793,multi_family,2016,chino
cities_114,222984,7,1313035.0000,342921.0000,5.8801,multi_family,2016,chino
cities_114,0,1,masked,masked,masked,nonres,2016,chino
cities_114,1720893,2,47955791.0000,29976.0000,9.1023,nonres,2016,chino
cities_114,1195597,3,8690096.0000,42698.0000,3.3483,nonres,2016,chino
cities_114,756776,4,masked,masked,masked,nonres,2016,chino
cities_114,606620,5,masked,masked,masked,nonres,2016,chino
cities_114,439476,6,masked,masked,masked,nonres,2016,chino
cities_114,448700,7,masked,masked,masked,nonres,2016,chino
cities_115,0,1,masked,masked,masked,multi_family,2016,chino hills
cities_115,132570,2,894549.0000,9604.5000,5.6029,multi_family,2016,chino hills
cities_115,NA,3,NA,NA,NA,multi_family,2016,chino hills
cities_115,22472,4,masked,masked,masked,multi_family,2016,chino hills
cities_115,74028,5,561781.0000,280890.5000,7.6107,multi_family,2016,chino hills
cities_115,136152,6,537281.0000,170434.0000,3.7271,multi_family,2016,chino hills
cities_115,50040,7,372707.0000,372707.0000,7.4482,multi_family,2016,chino hills
cities_115,0,1,masked,masked,masked,nonres,2016,chino hills
cities_115,516851,2,22108858.0000,50945.0000,15.5215,nonres,2016,chino hills
cities_115,275399,3,4312940.0000,205603.0000,13.7197,nonres,2016,chino hills
cities_115,200150,4,masked,masked,masked,nonres,2016,chino hills
cities_115,147976,5,masked,masked,masked,nonres,2016,chino hills
cities_115,341304,6,masked,masked,masked,nonres,2016,chino hills
cities_115,54952,7,masked,masked,masked,nonres,2016,chino hills
cities_116,NA,1,NA,NA,NA,multi_family,2016,colton
cities_116,NA,2,NA,NA,NA,multi_family,2016,colton
cities_116,NA,3,NA,NA,NA,multi_family,2016,colton
cities_116,NA,4,NA,NA,NA,multi_family,2016,colton
cities_116,NA,5,NA,NA,NA,multi_family,2016,colton
cities_116,NA,6,NA,NA,NA,multi_family,2016,colton
cities_116,NA,7,NA,NA,NA,multi_family,2016,colton
cities_116,NA,1,NA,NA,NA,nonres,2016,colton
cities_116,NA,2,NA,NA,NA,nonres,2016,colton
cities_116,NA,3,NA,NA,NA,nonres,2016,colton
cities_116,NA,4,NA,NA,NA,nonres,2016,colton
cities_116,NA,5,NA,NA,NA,nonres,2016,colton
cities_116,NA,6,NA,NA,NA,nonres,2016,colton
cities_116,NA,7,NA,NA,NA,nonres,2016,colton
cities_117,0,1,506110.0000,12211.0000,NA,multi_family,2016,fontana
cities_117,2062430,2,17039850.0000,11684.5000,6.3028,multi_family,2016,fontana
cities_117,540830,3,5206709.0000,94855.0000,6.4079,multi_family,2016,fontana
cities_117,353404,4,2480773.0000,168336.0000,7.0017,multi_family,2016,fontana
cities_117,242714,5,2094773.0000,256715.0000,7.4155,multi_family,2016,fontana
cities_117,350805,6,2725852.0000,329575.5000,7.4814,multi_family,2016,fontana
cities_117,264292,7,1642837.0000,325632.0000,5.6502,multi_family,2016,fontana
cities_117,0,1,masked,masked,masked,nonres,2016,fontana
cities_117,2127601,2,masked,masked,masked,nonres,2016,fontana
cities_117,1403627,3,18522556.0000,83715.0000,6.2130,nonres,2016,fontana
cities_117,1108933,4,16897745.0000,232869.0000,8.9908,nonres,2016,fontana
cities_117,729224,5,8310999.0000,170298.0000,5.6353,nonres,2016,fontana
cities_117,396613,6,masked,masked,masked,nonres,2016,fontana
cities_117,491947,7,masked,masked,masked,nonres,2016,fontana
cities_118,NA,1,NA,NA,NA,multi_family,2016,grand terrace
cities_118,209475,2,1920106.0000,14345.0000,5.5260,multi_family,2016,grand terrace
cities_118,19820,3,masked,masked,masked,multi_family,2016,grand terrace
cities_118,NA,4,NA,NA,NA,multi_family,2016,grand terrace
cities_118,35897,5,masked,masked,masked,multi_family,2016,grand terrace
cities_118,NA,6,NA,NA,NA,multi_family,2016,grand terrace
cities_118,NA,7,NA,NA,NA,multi_family,2016,grand terrace
cities_118,0,1,masked,masked,masked,nonres,2016,grand terrace
cities_118,138370,2,2882367.0000,23363.0000,9.8031,nonres,2016,grand terrace
cities_118,132479,3,masked,masked,masked,nonres,2016,grand terrace
cities_118,83675,4,masked,masked,masked,nonres,2016,grand terrace
cities_118,67220,5,masked,masked,masked,nonres,2016,grand terrace
cities_118,43482,6,masked,masked,masked,nonres,2016,grand terrace
cities_118,NA,7,NA,NA,NA,nonres,2016,grand terrace
cities_119,0,1,444074.5000,6542.0000,NA,multi_family,2016,hesperia
cities_119,1452525,2,9018009.5000,11674.0000,5.6731,multi_family,2016,hesperia
cities_119,412316,3,2412486.0000,76940.5000,5.6040,multi_family,2016,hesperia
cities_119,94050,4,537784.0000,131533.5000,5.3149,multi_family,2016,hesperia
cities_119,143540,5,797580.0000,192971.5000,5.2968,multi_family,2016,hesperia
cities_119,97396,6,419724.0000,209862.0000,4.2570,multi_family,2016,hesperia
cities_119,51070,7,315636.0000,315636.0000,6.1805,multi_family,2016,hesperia
cities_119,0,1,masked,masked,masked,nonres,2016,hesperia
cities_119,1695090,2,35694062.0000,27001.0000,7.8407,nonres,2016,hesperia
cities_119,951033,3,11380913.0000,104233.0000,8.3643,nonres,2016,hesperia
cities_119,785182,4,7564245.0000,152322.0000,7.2071,nonres,2016,hesperia
cities_119,381902,5,masked,masked,masked,nonres,2016,hesperia
cities_119,353357,6,masked,masked,masked,nonres,2016,hesperia
cities_119,339612,7,masked,masked,masked,nonres,2016,hesperia
cities_12,NA,1,masked,masked,masked,multi_family,2016,claremont
cities_12,696074,2,2075517.0000,6408.0000,2.5679,multi_family,2016,claremont
cities_12,98532,3,518592.0000,62580.0000,5.1648,multi_family,2016,claremont
cities_12,168092,4,561553.0000,90607.0000,3.7965,multi_family,2016,claremont
cities_12,NA,5,NA,NA,NA,multi_family,2016,claremont
cities_12,93034,6,masked,masked,masked,multi_family,2016,claremont
cities_12,110997,7,426757.0000,213378.5000,3.6753,multi_family,2016,claremont
cities_12,0,1,masked,masked,masked,nonres,2016,claremont
cities_12,647689,2,masked,masked,masked,nonres,2016,claremont
cities_12,390753,3,masked,masked,masked,nonres,2016,claremont
cities_12,193949,4,masked,masked,masked,nonres,2016,claremont
cities_12,214191,5,masked,masked,masked,nonres,2016,claremont
cities_12,88942,6,masked,masked,masked,nonres,2016,claremont
cities_12,438466,7,masked,masked,masked,nonres,2016,claremont
cities_120,0,1,315068.0000,17662.5000,NA,multi_family,2016,highland
cities_120,731128,2,5973620.5000,10070.0000,7.4887,multi_family,2016,highland
cities_120,193769,3,1261437.0000,88821.0000,7.4476,multi_family,2016,highland
cities_120,85555,4,591263.0000,137917.0000,6.3921,multi_family,2016,highland
cities_120,34164,5,masked,masked,masked,multi_family,2016,highland
cities_120,45640,6,masked,masked,masked,multi_family,2016,highland
cities_120,NA,7,NA,NA,NA,multi_family,2016,highland
cities_120,0,1,10725923.5000,10794.0000,NA,nonres,2016,highland
cities_120,472248,2,12797166.0000,17932.0000,9.2200,nonres,2016,highland
cities_120,185498,3,masked,masked,masked,nonres,2016,highland
cities_120,110783,4,masked,masked,masked,nonres,2016,highland
cities_120,66793,5,masked,masked,masked,nonres,2016,highland
cities_120,136950,6,masked,masked,masked,nonres,2016,highland
cities_120,50990,7,masked,masked,masked,nonres,2016,highland
cities_121,0,1,1381978.0000,13873.5000,NA,multi_family,2016,loma linda
cities_121,895385,2,5629266.5000,12314.0000,5.1713,multi_family,2016,loma linda
cities_121,128675,3,1342850.0000,65883.0000,5.2480,multi_family,2016,loma linda
cities_121,130764,4,665434.0000,103575.0000,4.6223,multi_family,2016,loma linda
cities_121,NA,5,NA,NA,NA,multi_family,2016,loma linda
cities_121,45282,6,masked,masked,masked,multi_family,2016,loma linda
cities_121,54180,7,masked,masked,masked,multi_family,2016,loma linda
cities_121,0,1,masked,masked,masked,nonres,2016,loma linda
cities_121,197560,2,masked,masked,masked,nonres,2016,loma linda
cities_121,210346,3,masked,masked,masked,nonres,2016,loma linda
cities_121,195662,4,masked,masked,masked,nonres,2016,loma linda
cities_121,77795,5,masked,masked,masked,nonres,2016,loma linda
cities_121,126628,6,masked,masked,masked,nonres,2016,loma linda
cities_121,NA,7,NA,NA,NA,nonres,2016,loma linda
cities_122,0,1,1086904.0000,16952.0000,NA,multi_family,2016,montclair
cities_122,1379168,2,6640305.0000,13690.5000,4.6113,multi_family,2016,montclair
cities_122,324980,3,1617258.0000,60975.0000,5.1297,multi_family,2016,montclair
cities_122,21380,4,masked,masked,masked,multi_family,2016,montclair
cities_122,NA,5,NA,NA,NA,multi_family,2016,montclair
cities_122,NA,6,NA,NA,NA,multi_family,2016,montclair
cities_122,56300,7,masked,masked,masked,multi_family,2016,montclair
cities_122,0,1,masked,masked,masked,nonres,2016,montclair
cities_122,888659,2,18804083.5000,43995.0000,11.2679,nonres,2016,montclair
cities_122,651262,3,4776555.0000,58872.0000,4.1169,nonres,2016,montclair
cities_122,518023,4,masked,masked,masked,nonres,2016,montclair
cities_122,308306,5,masked,masked,masked,nonres,2016,montclair
cities_122,225875,6,masked,masked,masked,nonres,2016,montclair
cities_122,164373,7,masked,masked,masked,nonres,2016,montclair
cities_123,NA,1,NA,NA,NA,multi_family,2016,needles
cities_123,NA,2,NA,NA,NA,multi_family,2016,needles
cities_123,NA,3,NA,NA,NA,multi_family,2016,needles
cities_123,NA,4,NA,NA,NA,multi_family,2016,needles
cities_123,NA,5,NA,NA,NA,multi_family,2016,needles
cities_123,NA,6,NA,NA,NA,multi_family,2016,needles
cities_123,NA,7,NA,NA,NA,multi_family,2016,needles
cities_123,NA,1,NA,NA,NA,nonres,2016,needles
cities_123,NA,2,NA,NA,NA,nonres,2016,needles
cities_123,NA,3,NA,NA,NA,nonres,2016,needles
cities_123,NA,4,NA,NA,NA,nonres,2016,needles
cities_123,NA,5,NA,NA,NA,nonres,2016,needles
cities_123,NA,6,NA,NA,NA,nonres,2016,needles
cities_123,NA,7,NA,NA,NA,nonres,2016,needles
cities_124,0,1,962226.5000,15172.0000,NA,multi_family,2016,ontario
cities_124,4311746,2,27838741.0000,12486.5000,6.0379,multi_family,2016,ontario
cities_124,593767,3,3108647.0000,62335.0000,5.0801,multi_family,2016,ontario
cities_124,580866,4,3645846.0000,144664.0000,5.6608,multi_family,2016,ontario
cities_124,413960,5,2211677.0000,209732.0000,5.8902,multi_family,2016,ontario
cities_124,307051,6,2121933.0000,274518.0000,6.2581,multi_family,2016,ontario
cities_124,158024,7,586652.0000,204537.0000,3.9093,multi_family,2016,ontario
cities_124,0,1,37988010.0000,8608.5000,NA,nonres,2016,ontario
cities_124,3214335,2,102226923.0000,35381.5000,11.2369,nonres,2016,ontario
cities_124,2900180,3,masked,masked,masked,nonres,2016,ontario
cities_124,2810615,4,26234494.0000,94519.0000,3.9454,nonres,2016,ontario
cities_124,2311882,5,18881915.0000,101481.5000,2.8960,nonres,2016,ontario
cities_124,1436956,6,masked,masked,masked,nonres,2016,ontario
