geo_id,name,pop,pop_sqmi,med_income,pct_own,pct_rent,year,enviroscreen_tracts,sqmi,solar_pot,net_solar_pot,count
neighborhoods_285,tarzana,37378,2904.17123,69380,0.872214172,0.421030842,2010,2,12.87045323,131143095,-8888,11567
neighborhoods_286,temple city,35415,6085.61521,65292.75,0.873333907,0.359446212,2010,0,5.819460938,128205187.5,-8888,10092
neighborhoods_287,toluca lake,8622,4838.605771,68930.5,0.534031414,0.600500797,2010,0,1.781918265,25162188.75,-8888,2691
neighborhoods_288,topanga,8280,294.3946132,126594,0.759171598,0.240532544,2010,0,28.12551463,31715208.75,-8888,5959
neighborhoods_290,tujunga,28009,1905.431222,65094,0.890654298,0.429290437,2010,0,14.6995597,98698717.5,-8888,9376
neighborhoods_294,unincorporated santa susana mountains,18826,163.7702319,107139.5,0.685059697,0.315262988,2010,0,114.953736,162065996.3,-8888,3375
neighborhoods_297,valinda,20468,6986.192011,67133,0.810227022,0.226581441,2010,2,2.929779194,61011030,-8888,4676
neighborhoods_298,valley glen,59550,8458.003421,44891.75,0.614931996,0.647390759,2010,7,7.040668706,216682691.3,-8888,10508
neighborhoods_299,valley village,23552,7712.690586,63812.75,0.487848146,0.693808764,2010,0,3.053668462,75557527.5,-8888,5247
neighborhoods_300,val verde,1888,1755.3144,62798,0.805555556,0.194444444,2010,0,1.075590789,2491466.25,-8888,1829
neighborhoods_301,van nuys,104566,7935.815323,41847,0.428592571,0.741275714,2010,25,13.1764659,583480275,-8888,15213
neighborhoods_302,venice,35910,7766.043493,77172.5,0.549438629,0.651787167,2010,0,4.623976164,96802320,-8888,11702
neighborhoods_303,vermont knolls,21909,13166.26154,30049.25,0.351190476,0.745495495,2010,6,1.664025884,48387191.25,-8888,3150
neighborhoods_304,vermont-slauson,27580,13113.40733,34625.5,0.565487704,0.629041172,2010,7,2.103190979,59481172.5,-8888,4812
neighborhoods_305,vermont square,49344,13294.98212,31550,0.543060009,0.644296839,2010,9,3.711475468,94404165,-8888,7774
neighborhoods_306,vermont vista,24983,10423.04037,30792.25,0.536175903,0.62219581,2010,6,2.396901394,55736430,-8888,4456
neighborhoods_309,view park-windsor hills,10899,4057.002573,84909.25,0.876316379,0.277615953,2010,0,2.68646613,47611087.5,-8888,4181
neighborhoods_311,walnut,29250,2223.129959,90411,1.292338239,0.119831815,2010,0,13.15712556,151064767.5,-8888,9363
neighborhoods_312,walnut park,15705,14669.63944,40974,0.53005618,0.469662921,2010,3,1.07057846,33683685,-8888,2656
neighborhoods_313,watts,41721,13496.00314,32590.75,0.462941487,0.686346863,2010,9,3.091359684,66885727.5,-8888,5753
neighborhoods_314,west adams,22725,10505.20543,36941,0.592052023,0.635404624,2010,5,2.16321329,70516485,-8888,4432
neighborhoods_315,west carson,21686,6550.977904,68959,0.847367686,0.239491691,2010,1,3.310345466,107261002.5,-8888,-9999
neighborhoods_316,westchester,40180,2551.250729,90914,0.885589187,0.46703471,2010,2,15.74913808,244077645,-8888,12502
neighborhoods_317,west compton,5444,2261.683897,49352,0.69986631,0.30013369,2010,2,2.407056091,176329207.5,-8888,1904
neighborhoods_318,west covina,106592,4528.857907,71403.75,1.005320335,0.332919176,2010,5,23.53617671,425920038.8,-8888,26643
neighborhoods_319,west hills,38361,3068.7418,82193.25,1.370093743,0.148692935,2010,0,12.50056293,180267277.5,-8888,14160
neighborhoods_320,west hollywood,34657,12563.01707,62628,0.239230226,0.779131356,2010,0,2.758652624,122153925,-8888,9581
neighborhoods_321,westlake,104385,26297.53381,30148.5,0.08595806,0.950026317,2010,22,3.969383622,143223270,-8888,6269
neighborhoods_322,westlake village,8663,1048.417819,97250,0.814800613,0.18404908,2010,0,8.262927088,78493758.75,-8888,3786
neighborhoods_323,west los angeles,13274,8660.912969,106886.75,0.616733068,0.523027888,2010,0,1.532632881,41169258.75,-8888,4549
neighborhoods_324,westmont,31743,11819.20589,35098.5,0.347817091,0.689323402,2010,5,2.68571343,72925256.25,-8888,5235
neighborhoods_325,west puente valley,23866,8802.044961,55108,0.741813321,0.257741145,2010,2,2.711415371,68867613.75,-8888,4894
neighborhoods_327,west whittier-los nietos,23879,6265.642478,69456,0.896299825,0.271399079,2010,4,3.811101589,70857881.25,-8888,6184
neighborhoods_329,whittier,84086,3913.753765,68750,0.873435528,0.430658251,2010,7,21.48474458,315085271.3,-8888,22549
neighborhoods_331,willowbrook,35931,6553.386649,38240.5,0.683117181,0.482497418,2010,7,5.48281399,172877808.8,-8888,7928
neighborhoods_334,winnetka,54825,7828.534621,63466,0.958607779,0.405047494,2010,5,7.003226358,168564817.5,-8888,11740
neighborhoods_335,woodland hills,62731,2900.606348,94833.25,0.98431524,0.375468418,2010,0,21.62685745,253250643.8,-8888,22020
cogs_1,South Bay Cities COG,1053354,5003.919537,56169.25,0.030995352,0.49420823,2010,109,210.505783,5968556325,-8888,262777
cogs_2,Gateway Cities COG,2047709,3689.062446,53857.75,0.056681975,0.503582013,2010,299,555.0757219,12349117579,-8888,439747
cogs_3,Las Virgenes-Malibu COG,85657,361.2219054,112236.75,0.440148204,0.229400215,2010,0,237.1312446,475899108.8,-8888,41245
cities_16,el segundo,16464,2079.02301,94093.5,0.428041649,0.57238625,2010,0,7.919104271,244782228.8,-8888,-9999
cities_49,redondo beach,66459,7358.692616,93422.75,0.515735054,0.484126158,2010,0,9.031359709,272506845,-8888,-9999
cities_63,santa fe springs,19491,1507.779262,64334.25,0.61579236,0.384755986,2010,3,12.92695853,1006295899,-8888,-9999
cities_71,manhattan beach,34805,6095.690063,126516.25,0.674257711,0.325742289,2010,0,5.709771927,163411466.3,-8888,-9999
cities_74,torrance,145199,4861.4108,74073,0.564006657,0.43590386,2010,5,29.86766722,959931382.5,-8888,40761
cities_86,signal hill,10974,3438.178836,60069.5,0.511250907,0.488507138,2010,1,3.191806047,110399501.3,-8888,-9999
neighborhoods_65,adams-normandie,17450,14843.71575,29951.25,0.329448943,0.789847916,2010,5,1.17558166,28814178.75,-8888,-9999
neighborhoods_71,angeles crest,1506,2.381886034,118354,0.813704497,0.188436831,2010,0,632.2720644,742020,-8888,-9999
neighborhoods_76,athens,8898,4585.521109,43455.5,0.622634222,0.458478177,2010,2,1.940455575,41321797.5,-8888,-9999
neighborhoods_92,bradbury,1429,506.1767175,77361.5,0.638938053,0.359292035,2010,0,2.823124712,8518702.5,-8888,-9999
neighborhoods_107,chatsworth reservoir,216,81.76535427,73393,0.522222222,0.466666667,2010,0,2.64170567,211207.5,-8888,-9999
neighborhoods_112,claremont,37528,1539.414535,77756.5,0.900214848,0.331105276,2010,0,24.37809905,230262551.3,-8888,-9999
neighborhoods_125,duarte,21161,2160.603635,63160.25,0.733543668,0.329843683,2010,1,9.794022217,110345861.3,-8888,-9999
neighborhoods_136,el segundo,16634,2093.131031,94093.5,0.625176604,0.571347838,2010,0,7.946946346,244782228.8,-8888,-9999
neighborhoods_137,el sereno,40635,6671.657985,47138.5,0.757194403,0.511044618,2010,4,6.090689914,132272887.5,-8888,-9999
neighborhoods_138,elysian park,2659,1106.037828,31442.5,0.240650407,0.764227642,2010,1,2.404076906,4788487.5,-8888,-9999
neighborhoods_153,griffith park,314,36.78237358,79853,0.570422535,0.443661972,2010,0,8.536697592,1050450,-8888,-9999
neighborhoods_156,hansen dam,152,52.80139183,64282,0.510638298,0.468085106,2010,0,2.878711995,672735,-8888,-9999
neighborhoods_180,ladera heights,8464,1974.023526,74381.5,0.754528251,0.245471749,2010,0,4.287689528,62300066.25,-8888,-9999
neighborhoods_200,lopez/kagel canyons,746,142.0578633,72356,0.80620155,0.19379845,2010,0,5.25138125,7086067.5,-8888,-9999
neighborhoods_205,manhattan beach,35094,6075.210933,124146.25,1.114937611,0.328912656,2010,0,5.776589552,163411466.3,-8888,-9999
neighborhoods_218,northeast antelope valley,18286,27.90497398,46337,0.733385457,0.267396403,2010,1,655.295361,75476508.75,-8888,35288
neighborhoods_224,northwest palmdale,3762,439.1997651,88000,0.858108108,0.141047297,2010,0,8.565578351,58999530,-8888,-9999
neighborhoods_225,north whittier,5771,724.5182733,73750,0.844765343,0.155234657,2010,1,7.965292544,50018182.5,-8888,-9999
neighborhoods_247,redondo beach,66799,7357.43904,92992.75,0.763224962,0.485569638,2010,0,9.079110222,272442588.8,-8888,-9999
neighborhoods_261,santa fe springs,19521,1513.691352,59293,0.866630177,0.385148695,2010,4,12.89628825,1003504384,-8888,-9999
neighborhoods_264,sepulveda basin,657,143.0014843,71667,0.615384615,0.380769231,2010,0,4.594357906,5610408.75,-8888,-9999
neighborhoods_268,signal hill,11363,3520.181229,65371,0.507648859,0.49282184,2010,1,3.227958807,112692052.5,-8888,-9999
neighborhoods_277,south san jose hills,20237,9343.519927,56748.75,0.802743614,0.283349101,2010,3,2.165886107,81095857.5,-8888,-9999
neighborhoods_289,torrance,145669,4870.970117,75721.5,0.945360549,0.435671628,2010,1,29.90554171,960486780,-8888,40820
neighborhoods_291,tujunga canyons,8202,24.24341225,93108,0.860252005,0.140511646,2010,0,338.3187118,8286821.25,-8888,1964
neighborhoods_292,unincorporated catalina island,679,6.51508061,65000,0.090566038,0.913207547,2010,0,104.2197389,0,-8888,321
neighborhoods_293,unincorporated santa monica mountains,14020,107.4771175,114557,0.84953508,0.214708369,2010,0,130.4463716,31935915,-8888,-9999
neighborhoods_295,universal city,33,46.94148459,99000,0.388888889,0.666666667,2010,0,0.703002904,11662788.75,-8888,-9999
neighborhoods_296,university park,22746,13351.9685,17057,0.07549691,0.938700518,2010,6,1.703569028,45001166.25,-8888,-9999
neighborhoods_308,veterans administration,1121,842.2017107,63421,0.192926045,0.797427653,2010,0,1.331035055,11094540,-8888,-9999
neighborhoods_326,west san dimas,967,2006.058737,112250,0.909883721,0.093023256,2010,0,0.482039724,2163480,-8888,-9999
neighborhoods_330,whittier narrows,2846,672.3751992,62601,0.748670213,0.251329787,2010,1,4.232755764,9868083.75,-8888,-9999
neighborhoods_332,wilmington,53713,4049.326105,52363,0.682561505,0.589797395,2010,14,13.26467629,257213857.5,-8888,-9999
neighborhoods_270,south diamond bar,2791,358.0670724,114316.5,0.784204672,0.215795328,2010,0,7.794629037,110632.5,-8888,-9999
cities_75,vernon,408,54.29663373,39760,0.319587629,0.639175258,2010,0,7.514277994,725701147.5,-8888,-9999
neighborhoods_80,azusa,45245,3131.907564,61917.5,0.823634445,0.432594757,2010,4,14.44646724,255183918.8,-8888,-9999
neighborhoods_104,cerritos,49318,3828.924517,88999,1.003976143,0.183928686,2010,0,12.88037928,421089086.3,-8888,16481
counties_30,Orange County,-7777,-7777,-7777,-7777,-7777,2010,69,1157.080517,,-8888,-7777
neighborhoods_173,industry,219,12.15166301,57422,0,0,2010,3,18.02222459,1244945846,-8888,2153
neighborhoods_310,vincent,14311,6618.094302,70167,0.909613804,0.235825801,2010,0,2.162404968,48687798.75,-8888,3923
neighborhoods_307,vernon,413,54.2000005,38625,0.298969072,0.670103093,2010,0,7.619926128,726233077.5,-8888,-9999
neighborhoods_234,pasadena,139948,3800.860377,72125.5,0.709614394,0.545247864,2010,1,36.82008444,521689230,-8888,39499
cities_45,pasadena,137908,4076.197015,72783.5,0.449346817,0.550617195,2010,1,33.83251582,514181865,-8888,38779
cities_116,colton,-7777,-7777,-7777,-7777,-7777,2010,10,23.53327371,,-8888,-7777
cities_126,redlands,-7777,-7777,-7777,-7777,-7777,2010,3,53.1135993,,-8888,-7777
cities_127,rialto,-7777,-7777,-7777,-7777,-7777,2010,13,32.65060591,,-8888,-7777
cities_128,san bernardino,-7777,-7777,-7777,-7777,-7777,2010,36,87.78889141,,-8888,-7777
cities_119,hesperia,-7777,-7777,-7777,-7777,-7777,2010,1,107.6750573,,-8888,-7777
cities_169,fountain valley,-7777,-7777,-7777,-7777,-7777,2010,0,13.11073411,,-8888,-7777
cities_191,tustin,-7777,-7777,-7777,-7777,-7777,2010,0,16.14177328,,-8888,-7777
cities_32,downey,111780,6106.434935,61030.5,0.504463628,0.49541852,2010,6,18.30527979,524858460,-8888,23596
cities_34,el monte,109640,7804.710546,47594.25,0.418003797,0.582033431,2010,21,14.04792649,446205457.5,-8888,18324
cities_35,gardena,58765,6896.807793,51338.75,0.479133187,0.520769418,2010,16,8.52060863,392588925,-8888,14077
cities_36,inglewood,111277,8392.978516,45895,0.367149496,0.632823328,2010,21,13.25834443,418963042.5,-8888,21406
cities_38,la canada flintridge,20815,1642.214825,127401.5,0.867754643,0.131963984,2010,0,12.6749556,91559010,-8888,-9999
cities_130,upland,-7777,-7777,-7777,-7777,-7777,2010,8,22.89652882,,-8888,-7777
cities_11,cerritos,49155,3818.832522,87820.25,0.816819906,0.183437279,2010,0,12.87173494,420097863.8,-8888,16308
cities_21,industry,219,12.46449361,57377.5,0,0,2010,1,17.56990752,1219284135,-8888,1952
cities_104,santa paula,-7777,-7777,-7777,-7777,-7777,2010,0,6.900416356,,-8888,-7777
cities_105,simi valley,-7777,-7777,-7777,-7777,-7777,2010,0,61.69518599,,-8888,-7777
cities_106,thousand oaks,-7777,-7777,-7777,-7777,-7777,2010,0,80.39443565,,-8888,-7777
cities_107,port hueneme,-7777,-7777,-7777,-7777,-7777,2010,0,6.607425431,,-8888,-7777
cities_108,oxnard,-7777,-7777,-7777,-7777,-7777,2010,6,39.42620289,,-8888,-7777
cities_109,san buenaventura,-7777,-7777,-7777,-7777,-7777,2010,2,32.19612312,,-8888,-7777
cities_122,montclair,-7777,-7777,-7777,-7777,-7777,2010,7,8.074457828,,-8888,-7777
cities_110,adelanto,-7777,-7777,-7777,-7777,-7777,2010,2,78.17267909,,-8888,-7777
cities_124,ontario,-7777,-7777,-7777,-7777,-7777,2010,32,72.90065807,,-8888,-7777
cities_115,chino hills,-7777,-7777,-7777,-7777,-7777,2010,0,65.2882218,,-8888,-7777
cities_129,twentynine palms,-7777,-7777,-7777,-7777,-7777,2010,0,86.35973128,,-8888,-7777
cities_120,highland,-7777,-7777,-7777,-7777,-7777,2010,1,27.30603321,,-8888,-7777
cities_158,temecula,-7777,-7777,-7777,-7777,-7777,2010,0,43.47066012,,-7777,-7777
counties_33,Riverside County,-7777,-7777,-7777,-7777,-7777,2010,101,10588.57663,,-7777,-7777
cities_151,norco,-7777,-7777,-7777,-7777,-7777,2010,0,20.11107531,,-7777,-7777
cities_157,san jacinto,-7777,-7777,-7777,-7777,-7777,2010,1,37.80727473,,-7777,-7777
cities_159,wildomar,-7777,-7777,-7777,-7777,-7777,2010,0,34.26753825,,-7777,-7777
cities_160,jurupa valley,-7777,-7777,-7777,-7777,-7777,2010,2,63.70339892,,-7777,-7777
cities_161,eastvale,-7777,-7777,-7777,-7777,-7777,2010,0,19.17644278,,-7777,-7777
cities_134,banning,-7777,-7777,-7777,-7777,-7777,2010,0,33.76580703,,-7777,-7777
cities_135,beaumont,-7777,-7777,-7777,-7777,-7777,2010,1,43.52070399,,-7777,-7777
cities_136,blythe,-7777,-7777,-7777,-7777,-7777,2010,1,39.38862173,,-7777,-7777
cities_137,calimesa,-7777,-7777,-7777,-7777,-7777,2010,0,21.71162229,,-7777,-7777
cities_138,canyon lake,-7777,-7777,-7777,-7777,-7777,2010,0,6.723212689,,-7777,-7777
cities_141,corona,-7777,-7777,-7777,-7777,-7777,2010,7,57.09137966,,-7777,-7777
cities_142,desert hot springs,-7777,-7777,-7777,-7777,-7777,2010,0,34.22040521,,-7777,-7777
cities_143,hemet,-7777,-7777,-7777,-7777,-7777,2010,3,40.16945404,,-7777,-7777
cities_144,indian wells,-7777,-7777,-7777,-7777,-7777,2010,0,21.12871281,,-7777,-7777
cities_147,lake elsinore,-7777,-7777,-7777,-7777,-7777,2010,2,61.20570984,,-7777,-7777
cities_148,menifee,-7777,-7777,-7777,-7777,-7777,2010,0,67.43829583,,-7777,-7777
cities_149,moreno valley,-7777,-7777,-7777,-7777,-7777,2010,22,75.03721362,,-7777,-7777
cities_150,murrieta,-7777,-7777,-7777,-7777,-7777,2010,0,48.52698611,,-7777,-7777
cities_153,palm springs,-7777,-7777,-7777,-7777,-7777,2010,0,137.1256191,,-7777,-7777
cities_154,perris,-7777,-7777,-7777,-7777,-7777,2010,8,46.00337166,,-7777,-7777
cities_155,rancho mirage,-7777,-7777,-7777,-7777,-7777,2010,0,35.88829264,,-7777,-7777
cities_156,riverside,-7777,-7777,-7777,-7777,-7777,2010,45,118.6834894,,-7777,-7777
cities_204,riverside unincorporated area,-7777,-7777,-7777,-7777,-7777,2010,3,9275.889599,,-7777,-7777
cities_176,laguna hills,-7777,-7777,-7777,-7777,-7777,2010,0,9.596483327,,-7777,-7777
cities_177,laguna niguel,-7777,-7777,-7777,-7777,-7777,2010,0,21.3370663,,-7777,-7777
cities_162,aliso viejo,-7777,-7777,-7777,-7777,-7777,2010,0,9.998496307,,-7777,-7777
cities_181,mission viejo,-7777,-7777,-7777,-7777,-7777,2010,0,25.92455332,,-7777,-7777
neighborhoods_78,avalon,3352,850.5857466,52112.5,0.335820896,0.729104478,2010,0,3.940813743,0,-8888,1321
cities_25,avalon,3509,846.8029879,48797,0.267945984,0.731343284,2010,0,4.143820995,0,-8888,1327
cities_199,calipatria,-7777,-7777,-7777,-7777,-7777,2010,1,5.380320744,-7777,-8888,-7777
cities_201,calexico,-7777,-7777,-7777,-7777,-7777,2010,4,11.68595006,-7777,-8888,-7777
cities_113,big bear lake,-7777,-7777,-7777,-7777,-7777,2010,0,9.403212212,-7777,-8888,-7777
cities_195,westmorland,-7777,-7777,-7777,-7777,-7777,2010,1,0.870786451,-7777,-8888,-7777
cities_197,imperial,-7777,-7777,-7777,-7777,-7777,2010,0,8.249162798,-7777,-8888,-7777
cities_196,el centro,-7777,-7777,-7777,-7777,-7777,2010,5,15.60044538,-7777,-8888,-7777
cities_198,holtville,-7777,-7777,-7777,-7777,-7777,2010,0,1.643493189,-7777,-8888,-7777
cities_145,indio,-7777,-7777,-7777,-7777,-7777,2010,3,42.19514868,-7777,-7777,-7777
cities_146,la quinta,-7777,-7777,-7777,-7777,-7777,2010,0,51.67745865,-7777,-7777,-7777
cities_140,coachella,-7777,-7777,-7777,-7777,-7777,2010,3,41.97624532,-7777,-7777,-7777
cities_168,dana point,-7777,-7777,-7777,-7777,-7777,2010,0,9.255930511,-7777,-7777,-7777
cities_186,san clemente,-7777,-7777,-7777,-7777,-7777,2010,0,26.41377993,-7777,-7777,-7777
cities_121,loma linda,-7777,-7777,-7777,-7777,-7777,2010,2,10.97432662,,-8888,-7777
cities_166,costa mesa,-7777,-7777,-7777,-7777,-7777,2010,2,22.90964002,,-8888,-7777
cities_180,los alamitos,-7777,-7777,-7777,-7777,-7777,2010,0,5.934982966,,-8888,-7777
cities_170,fullerton,-7777,-7777,-7777,-7777,-7777,2010,6,32.6522392,,-8888,-7777
cities_194,yorba linda,-7777,-7777,-7777,-7777,-7777,2010,0,28.90428643,,-8888,-7777
cities_171,garden grove,-7777,-7777,-7777,-7777,-7777,2010,5,26.00969244,,-8888,-7777
cities_172,huntington beach,-7777,-7777,-7777,-7777,-7777,2010,1,39.16556062,,-8888,-7777
cities_174,la habra,-7777,-7777,-7777,-7777,-7777,2010,5,10.71635939,,-8888,-7777
cities_190,stanton,-7777,-7777,-7777,-7777,-7777,2010,2,4.482185913,,-8888,-7777
cities_179,lake forest,-7777,-7777,-7777,-7777,-7777,2010,0,24.2925648,,-8888,-7777
cities_184,placentia,-7777,-7777,-7777,-7777,-7777,2010,2,9.631565143,,-8888,-7777
cities_185,rancho santa margarita,-7777,-7777,-7777,-7777,-7777,2010,0,18.71165075,,-8888,-7777
cities_188,santa ana,-7777,-7777,-7777,-7777,-7777,2010,17,39.65509376,,-8888,-7777
cities_189,seal beach,-7777,-7777,-7777,-7777,-7777,2010,0,17.28069,,-8888,-7777
cities_203,san bernardino unincorporated area,-7777,-7777,-7777,-7777,-7777,2010,4,28641.92331,,-8888,-7777
counties_36,San Bernardino County,-7777,-7777,-7777,-7777,-7777,2010,156,29920.50948,,-8888,-7777
cities_37,irwindale,2389,169.5711661,58298.5,0.676518883,0.318555008,2010,0,14.08848011,226517808.8,-8888,1115
neighborhoods_67,agua dulce,4216,90.75893812,93207,0.88538092,0.115305422,2010,0,46.45272507,51700578.75,-8888,2192
neighborhoods_149,gramercy park,10259,6209.220929,50023,0.74126253,0.358981306,2010,2,1.65222016,49862850,-8888,3335
neighborhoods_178,la caã±ada flintridge,20749,1644.955576,127401.5,1.278741713,0.133022993,2010,0,12.6137145,91008641.25,-8888,-9999
neighborhoods_212,mission hills,18813,4020.722229,68169.5,1.021188044,0.282633371,2010,0,4.67901012,86766052.5,-8888,4717
neighborhoods_251,rolling hills estates,9994,1805.750788,109453,0.869031742,0.129901307,2010,0,5.53454002,38741490,-8888,3824
neighborhoods_283,sun village,9375,620.020758,49814.5,0.719432314,0.279475983,2010,0,15.1204615,94537147.5,-8888,4218
neighborhoods_328,westwood,50627,9427.679015,95944,0.55478216,0.650167569,2010,0,5.370038577,82931910,-8888,11028
cities_125,rancho cucamonga,-7777,-7777,-7777,-7777,-7777,2010,5,58.82826044,,-8888,-7777
cities_133,yucca valley,-7777,-7777,-7777,-7777,-7777,2010,0,58.34775834,,-8888,-7777
cities_192,villa park,-7777,-7777,-7777,-7777,-7777,2010,0,3.018971746,,-8888,-7777
cities_139,cathedral city,-7777,-7777,-7777,-7777,-7777,2010,0,31.72177839,,-7777,-7777
cities_152,palm desert,-7777,-7777,-7777,-7777,-7777,2010,0,39.09286374,,-7777,-7777
counties_56,Ventura County,835790,305.4439899,75863,0.64457919,0.35542081,2014,8,2736.31182,-7777,-7777,-7777
neighborhoods_296,university park,24834,14577.63061,16810.75,0.079543459,0.919929763,2014,6,1.703569028,-7777,-7777,-7777
cities_133,yucca valley,20165,345.6002522,42477.5,0.576453603,0.423415146,2014,0,58.34775834,-7777,-7777,-7777
neighborhoods_240,pomona,151261,4518.088222,55067.25,0.527475081,0.472679853,2014,23,33.47898327,-7777,-7777,-7777
neighborhoods_128,east hollywood,69492,19986.09485,31044.75,0.085165765,0.914918809,2014,18,3.477017423,-7777,-7777,-7777
cities_187,san juan capistrano,-7777,-7777,-7777,-7777,-7777,2010,0,20.39776318,,-7777,-7777
neighborhoods_129,east la mirada,9675,5986.042899,80492.5,0.645635528,0.354977029,2010,0,1.616259717,41890046.25,-8888,2464
neighborhoods_195,leona valley,2288,100.8492855,95036,0.88946684,0.11053316,2010,0,22.68731987,19160655,-8888,1038
counties_56,Ventura County,-7777,-7777,-7777,-7777,-7777,2010,8,2736.31182,,-8888,-7777
cities_163,anaheim,-7777,-7777,-7777,-7777,-7777,2010,21,74.00265354,,-8888,-7777
cities_112,barstow,-7777,-7777,-7777,-7777,-7777,2010,4,61.10257211,,-8888,-7777
cities_117,fontana,-7777,-7777,-7777,-7777,-7777,2010,19,61.79348363,,-8888,-7777
cities_118,grand terrace,-7777,-7777,-7777,-7777,-7777,2010,2,5.176470985,,-8888,-7777
cities_131,victorville,-7777,-7777,-7777,-7777,-7777,2010,3,109.2444126,,-8888,-7777
cities_165,buena park,-7777,-7777,-7777,-7777,-7777,2010,4,15.33725487,,-8888,-7777
cities_167,cypress,-7777,-7777,-7777,-7777,-7777,2010,0,9.617502753,,-8888,-7777
cities_193,westminster,-7777,-7777,-7777,-7777,-7777,2010,3,14.60529504,,-8888,-7777
cities_200,brawley,-7777,-7777,-7777,-7777,-7777,2010,4,10.90971983,-7777,-8888,-7777
cities_114,chino,-7777,-7777,-7777,-7777,-7777,2010,4,43.24114273,,-8888,-7777
cities_103,ojai,-7777,-7777,-7777,-7777,-7777,2010,0,6.437871103,,-8888,-7777
cities_111,apple valley,-7777,-7777,-7777,-7777,-7777,2010,0,108.9394678,,-8888,-7777
cities_164,brea,-7777,-7777,-7777,-7777,-7777,2010,0,17.79368073,,-8888,-7777
cities_202,ventura unincorporated area,-7777,-7777,-7777,-7777,-7777,2010,0,2451.358174,,-8888,-7777
cities_205,orange unincorporated area,-7777,-7777,-7777,-7777,-7777,2010,,277.2822878,,-7777,
cities_343,los angeles unincorporated area,1046448,398.7542896,57823,62.27375094,37.72624906,2010,,2624.292772,4724530181,-8888,
cities_123,needles,-7777,-7777,-7777,-7777,-7777,2010,0,46.85866645,-7777,-8888,-7777
cities_342,la palma,-7777,-7777,-7777,-7777,-7777,2010,,1.804193056,-7777,-8888,
cities_206,imperial unincorporated area,-7777,-7777,-7777,-7777,-7777,2010,0,6338.946507,-7777,-8888,-7777
cities_78,west hollywood,34825,12572.48808,50823,0.220595992,0.779667722,2010,0,2.769937007,122126546.3,-8888,9595
cities_79,westlake village,8270,1027.113228,97250,0.816199377,0.184190031,2010,0,8.051692619,78584276.25,-8888,3791
cities_80,maywood,25852,15050.12973,41995.5,0.302516941,0.697160374,2010,7,1.717726057,59358806.25,-8888,-9999
cities_84,norwalk,105538,7431.607986,64318.75,0.649601946,0.350508625,2010,18,14.20123346,381234566.3,-8888,23012
cogs_6,San Gabriel Valley COG,1812153,3379.399438,69509.5,0.064528522,0.399077241,2010,130,536.2352196,9788050076,-8888,469279
cogs_4,San Fernando Valley COG,2010738,2351.315089,77975,0.040940909,0.48055016,2010,163,855.1546365,9399859318,-8888,505099
neighborhoods_198,lomita,20191,7255.746721,55877.25,0.425425682,0.574830367,2014,0,2.78275976,-7777,-7777,-7777
cities_204,riverside unincorporated area,448124,48.31062242,52809.5,0.737197714,0.262765646,2014,3,9275.889599,-7777,-7777,-7777
cities_206,imperial unincorporated area,71761,11.32065082,35129,0.640045249,0.359671946,2014,0,6338.946507,-7777,-7777,-7777
neighborhoods_74,arlington heights,21436,14233.51995,39614,0.191448439,0.808699512,2014,4,1.506022408,-7777,-7777,-7777
neighborhoods_298,valley glen,59061,8388.549791,48597.75,0.322922181,0.677125944,2014,7,7.040668706,-7777,-7777,-7777
neighborhoods_316,westchester,41474,2633.413956,79749.5,0.52892562,0.471260797,2014,2,15.74913808,-7777,-7777,-7777
neighborhoods_201,los feliz,33326,8738.131308,69750.25,0.242081312,0.757918688,2014,3,3.813858916,-7777,-7777,-7777
cities_146,la quinta,36317,702.7628863,67134.5,0.700948905,0.298978102,2014,0,51.67745865,-7777,-7777,-7777
cities_180,los alamitos,12346,2080.208161,80464.25,0.503134432,0.496865568,2014,0,5.934982966,-7777,-7777,-7777
cities_58,san dimas,33238,1474.687463,74864.25,0.711746253,0.287992332,2014,0,22.53901306,-7777,-7777,-7777
cities_1,agoura hills,20236,1768.204637,120088,0.73825784,0.26174216,2014,0,11.44437673,-7777,-7777,-7777
cities_26,bradbury,1088,378.942434,83214,0.65462754,0.34537246,2014,0,2.871148498,-7777,-7777,-7777
cities_189,seal beach,25331,1465.85582,78908.5,0.751627834,0.248372166,2014,0,17.28069,-7777,-7777,-7777
cities_137,calimesa,11638,536.0262739,50026.5,0.88042204,0.11957796,2014,0,21.71162229,-7777,-7777,-7777
cities_185,rancho santa margarita,47254,2525.378474,111110,0.713807635,0.286254338,2014,0,18.71165075,-7777,-7777,-7777
cities_111,apple valley,67548,620.0507617,48698.5,0.675092613,0.324863805,2014,0,108.9394678,-7777,-7777,-7777
cities_178,laguna woods,16187,3389.247433,45560.25,0.730949536,0.269510065,2014,0,4.775986504,-7777,-7777,-7777
cities_169,fountain valley,56270,4291.903071,85173,0.701352589,0.298539635,2014,0,13.11073411,-7777,-7777,-7777
cities_107,port hueneme,21684,3281.762349,46694.5,0.432507695,0.567199179,2014,0,6.607425431,-7777,-7777,-7777
cities_50,rolling hills,1754,404.2850268,146187.5,0.98136646,0.017080745,2014,0,4.338523279,-7777,-7777,-7777
cities_110,adelanto,29281,374.5682039,32417.5,0.527637486,0.472362514,2014,2,78.17267909,-7777,-7777,-7777
