geo_id,sqft,usage,usage_med,usage_med_sqft,usetype,year,name,solar_potential,pop,usage_percap
cities_196,NA,NA,NA,NA,res_total,2016,el centro,NA,40107,NA
cities_196,NA,NA,NA,NA,single_family,2016,el centro,NA,NA,NA
cities_196,NA,NA,NA,NA,uncat,2016,el centro,NA,NA,NA
cities_197,NA,NA,NA,NA,agriculture,2016,imperial,NA,NA,NA
cities_197,NA,NA,NA,NA,commercial,2016,imperial,NA,NA,NA
cities_197,NA,NA,NA,NA,condo,2016,imperial,NA,NA,NA
cities_197,NA,NA,NA,NA,industrial,2016,imperial,NA,NA,NA
cities_197,NA,NA,NA,NA,institutional,2016,imperial,NA,NA,NA
cities_197,NA,NA,NA,NA,multi_family,2016,imperial,NA,NA,NA
cities_197,NA,NA,NA,NA,other,2016,imperial,NA,NA,NA
cities_197,NA,NA,NA,NA,residential_other,2016,imperial,NA,NA,NA
cities_197,NA,NA,NA,NA,residential_uncat,2016,imperial,NA,NA,NA
cities_197,NA,NA,NA,NA,res_total,2016,imperial,NA,15782,NA
cities_197,NA,NA,NA,NA,single_family,2016,imperial,NA,NA,NA
cities_197,NA,NA,NA,NA,uncat,2016,imperial,NA,NA,NA
cities_198,NA,NA,NA,NA,agriculture,2016,holtville,NA,NA,NA
cities_198,NA,NA,NA,NA,commercial,2016,holtville,NA,NA,NA
cities_198,NA,NA,NA,NA,condo,2016,holtville,NA,NA,NA
cities_198,NA,NA,NA,NA,industrial,2016,holtville,NA,NA,NA
cities_198,NA,NA,NA,NA,institutional,2016,holtville,NA,NA,NA
cities_198,NA,NA,NA,NA,multi_family,2016,holtville,NA,NA,NA
cities_198,NA,NA,NA,NA,other,2016,holtville,NA,NA,NA
cities_198,NA,NA,NA,NA,residential_other,2016,holtville,NA,NA,NA
cities_198,NA,NA,NA,NA,residential_uncat,2016,holtville,NA,NA,NA
cities_198,NA,NA,NA,NA,res_total,2016,holtville,NA,6067,NA
cities_198,NA,NA,NA,NA,single_family,2016,holtville,NA,NA,NA
cities_198,NA,NA,NA,NA,uncat,2016,holtville,NA,NA,NA
cities_199,NA,NA,NA,NA,agriculture,2016,calipatria,NA,NA,NA
cities_199,NA,NA,NA,NA,commercial,2016,calipatria,NA,NA,NA
cities_199,NA,NA,NA,NA,condo,2016,calipatria,NA,NA,NA
cities_199,NA,NA,NA,NA,industrial,2016,calipatria,NA,NA,NA
cities_199,NA,NA,NA,NA,institutional,2016,calipatria,NA,NA,NA
cities_199,NA,NA,NA,NA,multi_family,2016,calipatria,NA,NA,NA
cities_199,NA,NA,NA,NA,other,2016,calipatria,NA,NA,NA
cities_199,NA,NA,NA,NA,residential_other,2016,calipatria,NA,NA,NA
cities_199,NA,NA,NA,NA,residential_uncat,2016,calipatria,NA,NA,NA
cities_199,NA,NA,NA,NA,res_total,2016,calipatria,NA,7599,NA
cities_199,NA,NA,NA,NA,single_family,2016,calipatria,NA,NA,NA
cities_199,NA,NA,NA,NA,uncat,2016,calipatria,NA,NA,NA
cities_2,NA,NA,NA,NA,agriculture,2016,alhambra,NA,NA,NA
cities_2,7228245,110452922.2000,25310,6.9877,commercial,2016,alhambra,NA,NA,NA
cities_2,484430,22331144.0000,32037.5,24.6818,condo,2016,alhambra,NA,NA,NA
cities_2,2534457,masked,masked,masked,industrial,2016,alhambra,NA,NA,masked
cities_2,1558197,51822826.0000,39569,6.5321,institutional,2016,alhambra,NA,NA,NA
cities_2,14703192,53265669.6000,8099.5,3.0972,multi_family,2016,alhambra,NA,NA,NA
cities_2,172989,masked,masked,masked,other,2016,alhambra,NA,NA,masked
cities_2,499774,masked,masked,masked,residential_other,2016,alhambra,NA,NA,masked
cities_2,0,masked,masked,masked,residential_uncat,2016,alhambra,NA,NA,masked
cities_2,30274817,150895321.8000,5955.5,3.6054,res_total,2016,alhambra,NA,84358,1788.7494
cities_2,14587421,59056892.2000,5448,3.7208,single_family,2016,alhambra,NA,NA,NA
cities_2,0,masked,masked,masked,uncat,2016,alhambra,NA,NA,masked
cities_20,NA,NA,NA,NA,agriculture,2016,huntington park,NA,NA,NA
cities_20,4110254,71230450.4000,20143,4.8304,commercial,2016,huntington park,NA,NA,NA
cities_20,82085,3764937.0000,7471,5.6729,condo,2016,huntington park,NA,NA,NA
cities_20,3876877,41282408.0000,32633,3.6611,industrial,2016,huntington park,NA,NA,NA
cities_20,533803,18611589.0000,26542.5,4.4452,institutional,2016,huntington park,NA,NA,NA
cities_20,7603878,29481966.1000,9068,3.8431,multi_family,2016,huntington park,NA,NA,NA
cities_20,17476,masked,masked,masked,other,2016,huntington park,NA,NA,masked
cities_20,254687,2146315.0000,15995,5.0260,residential_other,2016,huntington park,NA,NA,NA
cities_20,0,5242482.0000,NA,NA,residential_uncat,2016,huntington park,NA,NA,NA
cities_20,11661441,56952949.4000,6450,3.9694,res_total,2016,huntington park,NA,60167,946.5812
cities_20,3720791,16317249.3000,5283,4.0631,single_family,2016,huntington park,NA,NA,NA
cities_20,0,masked,masked,masked,uncat,2016,huntington park,NA,NA,masked
cities_200,NA,NA,NA,NA,agriculture,2016,brawley,NA,NA,NA
cities_200,NA,NA,NA,NA,commercial,2016,brawley,NA,NA,NA
cities_200,NA,NA,NA,NA,condo,2016,brawley,NA,NA,NA
cities_200,NA,NA,NA,NA,industrial,2016,brawley,NA,NA,NA
cities_200,NA,NA,NA,NA,institutional,2016,brawley,NA,NA,NA
cities_200,NA,NA,NA,NA,multi_family,2016,brawley,NA,NA,NA
cities_200,NA,NA,NA,NA,other,2016,brawley,NA,NA,NA
cities_200,NA,NA,NA,NA,residential_other,2016,brawley,NA,NA,NA
cities_200,NA,NA,NA,NA,residential_uncat,2016,brawley,NA,NA,NA
cities_200,NA,NA,NA,NA,res_total,2016,brawley,NA,25478,NA
cities_200,NA,NA,NA,NA,single_family,2016,brawley,NA,NA,NA
cities_200,NA,NA,NA,NA,uncat,2016,brawley,NA,NA,NA
cities_201,NA,NA,NA,NA,agriculture,2016,calexico,NA,NA,NA
cities_201,NA,NA,NA,NA,commercial,2016,calexico,NA,NA,NA
cities_201,NA,NA,NA,NA,condo,2016,calexico,NA,NA,NA
cities_201,NA,NA,NA,NA,industrial,2016,calexico,NA,NA,NA
cities_201,NA,NA,NA,NA,institutional,2016,calexico,NA,NA,NA
cities_201,NA,NA,NA,NA,multi_family,2016,calexico,NA,NA,NA
cities_201,NA,NA,NA,NA,other,2016,calexico,NA,NA,NA
cities_201,NA,NA,NA,NA,residential_other,2016,calexico,NA,NA,NA
cities_201,NA,NA,NA,NA,residential_uncat,2016,calexico,NA,NA,NA
cities_201,NA,NA,NA,NA,res_total,2016,calexico,NA,39281,NA
cities_201,NA,NA,NA,NA,single_family,2016,calexico,NA,NA,NA
cities_201,NA,NA,NA,NA,uncat,2016,calexico,NA,NA,NA
cities_202,2160602,74676118.0000,16151,15.0120,agriculture,2016,ventura unincorporated area,NA,NA,NA
cities_202,759819,masked,masked,masked,commercial,2016,ventura unincorporated area,NA,NA,masked
cities_202,1814732,9447653.0000,5985,4.1920,condo,2016,ventura unincorporated area,NA,NA,NA
cities_202,1622013,239605961.0000,31126,4.3135,industrial,2016,ventura unincorporated area,NA,NA,NA
cities_202,800331,masked,masked,masked,institutional,2016,ventura unincorporated area,NA,NA,masked
cities_202,2287373,6972507.0000,6114,3.2517,multi_family,2016,ventura unincorporated area,NA,NA,NA
cities_202,703441,masked,masked,masked,other,2016,ventura unincorporated area,NA,NA,masked
cities_202,617077,7406117.5000,6186,4.7168,residential_other,2016,ventura unincorporated area,NA,NA,NA
cities_202,0,34602926.0000,NA,NA,residential_uncat,2016,ventura unincorporated area,NA,NA,NA
cities_202,50871172,251354341.8333,7154,3.7733,res_total,2016,ventura unincorporated area,NA,166370,1510.8153
cities_202,46151990,192925138.3333,7305.5,3.7545,single_family,2016,ventura unincorporated area,NA,NA,NA
cities_202,0,masked,masked,masked,uncat,2016,ventura unincorporated area,NA,NA,masked
cities_203,339652,masked,masked,masked,agriculture,2016,san bernardino unincorporated area,NA,NA,masked
cities_203,10329074,264722882.5000,18510,9.3268,commercial,2016,san bernardino unincorporated area,NA,NA,NA
cities_203,1453743,9084389.0000,6380,4.5080,condo,2016,san bernardino unincorporated area,NA,NA,NA
cities_203,15753897,masked,masked,masked,industrial,2016,san bernardino unincorporated area,NA,NA,masked
cities_203,950044,masked,masked,masked,institutional,2016,san bernardino unincorporated area,NA,NA,masked
cities_203,5838822,45836614.5000,10472,7.5106,multi_family,2016,san bernardino unincorporated area,NA,NA,NA
cities_203,573195,masked,masked,masked,other,2016,san bernardino unincorporated area,NA,NA,masked
cities_203,11629267,87902667.0000,6633.5,5.5413,residential_other,2016,san bernardino unincorporated area,NA,NA,NA
cities_203,0,39906362.0000,NA,NA,residential_uncat,2016,san bernardino unincorporated area,NA,NA,NA
cities_203,142221532,730795614.1667,6516,4.2813,res_total,2016,san bernardino unincorporated area,NA,322930,2263.0156
cities_203,123299700,548065581.6667,6407,4.0979,single_family,2016,san bernardino unincorporated area,NA,NA,NA
cities_203,0,masked,masked,masked,uncat,2016,san bernardino unincorporated area,NA,NA,masked
cities_204,NA,38503058.5000,12819,NA,agriculture,2016,riverside unincorporated area,NA,NA,NA
cities_204,NA,702405317.0000,33322,NA,commercial,2016,riverside unincorporated area,NA,NA,NA
cities_204,284504,1602978.0000,5188,5.1477,condo,2016,riverside unincorporated area,NA,NA,NA
cities_204,NA,NA,NA,NA,industrial,2016,riverside unincorporated area,NA,NA,NA
cities_204,NA,masked,masked,masked,institutional,2016,riverside unincorporated area,NA,NA,masked
cities_204,3474937,30712055.0000,11486,6.5374,multi_family,2016,riverside unincorporated area,NA,NA,NA
cities_204,NA,38885980.5000,8478,NA,other,2016,riverside unincorporated area,NA,NA,NA
cities_204,6111956,91126422.5000,6094,5.7972,residential_other,2016,riverside unincorporated area,NA,NA,NA
cities_204,0,73803274.5000,NA,NA,residential_uncat,2016,riverside unincorporated area,NA,NA,NA
cities_204,161401138,870364655.8000,8067,4.2844,res_total,2016,riverside unincorporated area,NA,448124,1942.2407
cities_204,151529741,673119925.8000,8154,4.1762,single_family,2016,riverside unincorporated area,NA,NA,NA
cities_204,0,masked,masked,masked,uncat,2016,riverside unincorporated area,NA,NA,masked
cities_205,NA,masked,masked,masked,agriculture,2016,orange unincorporated area,NA,NA,masked
cities_205,NA,84742679.0000,19276,NA,commercial,2016,orange unincorporated area,NA,NA,NA
cities_205,NA,4031048.0000,58294,NA,condo,2016,orange unincorporated area,NA,NA,NA
cities_205,NA,masked,masked,masked,industrial,2016,orange unincorporated area,NA,NA,masked
cities_205,NA,19859712.0000,29576,NA,institutional,2016,orange unincorporated area,NA,NA,NA
cities_205,NA,7115685.5000,11499,NA,multi_family,2016,orange unincorporated area,NA,NA,NA
cities_205,NA,masked,masked,masked,other,2016,orange unincorporated area,NA,NA,masked
cities_205,NA,1240684.0000,6395.5,NA,residential_other,2016,orange unincorporated area,NA,NA,NA
cities_205,NA,67167468.5000,NA,NA,residential_uncat,2016,orange unincorporated area,NA,NA,NA
cities_205,NA,272874116.5000,8385,NA,res_total,2016,orange unincorporated area,NA,NA,NA
cities_205,NA,193319230.5000,8366,NA,single_family,2016,orange unincorporated area,NA,NA,NA
cities_205,NA,masked,masked,masked,uncat,2016,orange unincorporated area,NA,NA,masked
cities_206,NA,NA,NA,NA,agriculture,2016,imperial unincorporated area,NA,NA,NA
cities_206,NA,NA,NA,NA,commercial,2016,imperial unincorporated area,NA,NA,NA
cities_206,NA,NA,NA,NA,condo,2016,imperial unincorporated area,NA,NA,NA
cities_206,NA,NA,NA,NA,industrial,2016,imperial unincorporated area,NA,NA,NA
cities_206,NA,NA,NA,NA,institutional,2016,imperial unincorporated area,NA,NA,NA
cities_206,NA,NA,NA,NA,multi_family,2016,imperial unincorporated area,NA,NA,NA
cities_206,NA,NA,NA,NA,other,2016,imperial unincorporated area,NA,NA,NA
cities_206,NA,NA,NA,NA,residential_other,2016,imperial unincorporated area,NA,NA,NA
cities_206,NA,NA,NA,NA,residential_uncat,2016,imperial unincorporated area,NA,NA,NA
cities_206,NA,NA,NA,NA,res_total,2016,imperial unincorporated area,NA,71761,NA
cities_206,NA,NA,NA,NA,single_family,2016,imperial unincorporated area,NA,NA,NA
cities_206,NA,NA,NA,NA,uncat,2016,imperial unincorporated area,NA,NA,NA
cities_21,NA,NA,NA,NA,agriculture,2016,industry,NA,NA,NA
cities_21,NA,NA,NA,NA,commercial,2016,industry,NA,NA,NA
cities_21,NA,NA,NA,NA,condo,2016,industry,NA,NA,NA
cities_21,NA,NA,NA,NA,industrial,2016,industry,NA,NA,NA
cities_21,NA,NA,NA,NA,institutional,2016,industry,NA,NA,NA
cities_21,NA,NA,NA,NA,multi_family,2016,industry,NA,NA,NA
cities_21,NA,NA,NA,NA,other,2016,industry,NA,NA,NA
cities_21,NA,NA,NA,NA,residential_other,2016,industry,NA,NA,NA
cities_21,NA,NA,NA,NA,residential_uncat,2016,industry,NA,NA,NA
cities_21,NA,NA,NA,NA,res_total,2016,industry,NA,384,NA
cities_21,NA,NA,NA,NA,single_family,2016,industry,NA,NA,NA
cities_21,NA,NA,NA,NA,uncat,2016,industry,NA,NA,NA
cities_22,NA,NA,NA,NA,agriculture,2016,la puente,NA,NA,NA
cities_22,3418748,37802544.0000,32794,6.2133,commercial,2016,la puente,NA,NA,NA
cities_22,651543,3940416.0000,5061,3.5688,condo,2016,la puente,NA,NA,NA
cities_22,277902,masked,masked,masked,industrial,2016,la puente,NA,NA,masked
cities_22,167704,masked,masked,masked,institutional,2016,la puente,NA,NA,masked
cities_22,2178794,8802266.0000,15352,4.4389,multi_family,2016,la puente,NA,NA,NA
cities_22,4127,masked,masked,masked,other,2016,la puente,NA,NA,masked
cities_22,304463,masked,masked,masked,residential_other,2016,la puente,NA,NA,masked
cities_22,0,masked,masked,masked,residential_uncat,2016,la puente,NA,NA,masked
cities_22,10933312,56759723.0000,6279,4.8901,res_total,2016,la puente,NA,40631,1396.9561
cities_22,7798512,41093280.0000,6287,5.0012,single_family,2016,la puente,NA,NA,NA
cities_22,0,masked,masked,masked,uncat,2016,la puente,NA,NA,masked
cities_23,48777,masked,masked,masked,agriculture,2016,lancaster,NA,NA,masked
cities_23,13209150,190068119.0000,40479.5,7.4083,commercial,2016,lancaster,NA,NA,NA
cities_23,514041,17472249.0000,6979,5.1871,condo,2016,lancaster,NA,NA,NA
cities_23,7673658,masked,masked,masked,industrial,2016,lancaster,NA,NA,masked
cities_23,1799182,47322608.0000,43393,5.7418,institutional,2016,lancaster,NA,NA,NA
cities_23,8718697,30388207.0000,9934,4.0870,multi_family,2016,lancaster,NA,NA,NA
cities_23,198553,masked,masked,masked,other,2016,lancaster,NA,NA,masked
cities_23,567702,26827148.0000,8958,5.5644,residential_other,2016,lancaster,NA,NA,NA
cities_23,0,41193172.0000,NA,NA,residential_uncat,2016,lancaster,NA,NA,NA
cities_23,73009213,397321443.1000,7623,4.3271,res_total,2016,lancaster,NA,155742,2551.1515
cities_23,63208773,281440667.1000,7607,4.3203,single_family,2016,lancaster,NA,NA,NA
cities_23,0,masked,masked,masked,uncat,2016,lancaster,NA,NA,masked
cities_24,NA,NA,NA,NA,agriculture,2016,artesia,NA,NA,NA
cities_24,2080847,30399229.0000,35244,7.6272,commercial,2016,artesia,NA,NA,NA
cities_24,8345,984075.0000,104709,100.2960,condo,2016,artesia,NA,NA,NA
cities_24,587174,masked,masked,masked,industrial,2016,artesia,NA,NA,masked
cities_24,262571,masked,masked,masked,institutional,2016,artesia,NA,NA,masked
cities_24,1172711,4266605.0000,8064,2.8324,multi_family,2016,artesia,NA,NA,NA
cities_24,4416,masked,masked,masked,other,2016,artesia,NA,NA,masked
cities_24,262423,masked,masked,masked,residential_other,2016,artesia,NA,NA,masked
cities_24,0,masked,masked,masked,residential_uncat,2016,artesia,NA,NA,masked
cities_24,5818134,28142279.0000,5758,4.1054,res_total,2016,artesia,NA,16578,1697.5678
cities_24,4374655,18765421.0000,5629,4.2170,single_family,2016,artesia,NA,NA,NA
cities_24,0,masked,masked,masked,uncat,2016,artesia,NA,NA,masked
cities_25,NA,NA,NA,NA,agriculture,2016,avalon,NA,NA,NA
cities_25,NA,NA,NA,NA,commercial,2016,avalon,NA,NA,NA
cities_25,NA,NA,NA,NA,condo,2016,avalon,NA,NA,NA
cities_25,NA,NA,NA,NA,industrial,2016,avalon,NA,NA,NA
cities_25,NA,NA,NA,NA,institutional,2016,avalon,NA,NA,NA
cities_25,NA,NA,NA,NA,multi_family,2016,avalon,NA,NA,NA
cities_25,NA,NA,NA,NA,other,2016,avalon,NA,NA,NA
cities_25,NA,NA,NA,NA,residential_other,2016,avalon,NA,NA,NA
cities_25,NA,NA,NA,NA,residential_uncat,2016,avalon,NA,NA,NA
cities_25,NA,NA,NA,NA,res_total,2016,avalon,NA,3768,NA
cities_25,NA,NA,NA,NA,single_family,2016,avalon,NA,NA,NA
cities_25,NA,NA,NA,NA,uncat,2016,avalon,NA,NA,NA
cities_26,NA,NA,NA,NA,agriculture,2016,bradbury,NA,NA,NA
cities_26,0,masked,masked,masked,commercial,2016,bradbury,NA,NA,masked
cities_26,NA,NA,NA,NA,condo,2016,bradbury,NA,NA,NA
cities_26,0,masked,masked,masked,industrial,2016,bradbury,NA,NA,masked
cities_26,97082,masked,masked,masked,institutional,2016,bradbury,NA,NA,masked
cities_26,47109,masked,masked,masked,multi_family,2016,bradbury,NA,NA,masked
cities_26,NA,NA,NA,NA,other,2016,bradbury,NA,NA,NA
cities_26,5106,masked,masked,masked,residential_other,2016,bradbury,NA,NA,masked
cities_26,0,masked,masked,masked,residential_uncat,2016,bradbury,NA,NA,masked
cities_26,1221985,6875975.0000,12639,3.9242,res_total,2016,bradbury,NA,1088,6319.8300
cities_26,1169770,masked,masked,masked,single_family,2016,bradbury,NA,NA,masked
cities_26,0,masked,masked,masked,uncat,2016,bradbury,NA,NA,masked
cities_27,NA,NA,NA,NA,agriculture,2016,burbank,NA,NA,NA
cities_27,NA,NA,NA,NA,commercial,2016,burbank,NA,NA,NA
cities_27,NA,NA,NA,NA,condo,2016,burbank,NA,NA,NA
cities_27,NA,NA,NA,NA,industrial,2016,burbank,NA,NA,NA
cities_27,NA,NA,NA,NA,institutional,2016,burbank,NA,NA,NA
cities_27,NA,NA,NA,NA,multi_family,2016,burbank,NA,NA,NA
cities_27,NA,NA,NA,NA,other,2016,burbank,NA,NA,NA
cities_27,NA,NA,NA,NA,residential_other,2016,burbank,NA,NA,NA
cities_27,NA,NA,NA,NA,residential_uncat,2016,burbank,NA,NA,NA
cities_27,NA,NA,NA,NA,res_total,2016,burbank,NA,104450,NA
cities_27,NA,NA,NA,NA,single_family,2016,burbank,NA,NA,NA
cities_27,NA,NA,NA,NA,uncat,2016,burbank,NA,NA,NA
cities_28,NA,NA,NA,NA,agriculture,2016,calabasas,NA,NA,NA
cities_28,4302959,68293419.0000,267580,13.4594,commercial,2016,calabasas,NA,NA,NA
cities_28,9080988,49218371.6000,12593,4.1656,condo,2016,calabasas,NA,NA,NA
cities_28,470990,masked,masked,masked,industrial,2016,calabasas,NA,NA,masked
cities_28,49863,masked,masked,masked,institutional,2016,calabasas,NA,NA,masked
cities_28,1184740,3542831.0000,269890,2.4277,multi_family,2016,calabasas,NA,NA,NA
cities_28,25812,masked,masked,masked,other,2016,calabasas,NA,NA,masked
cities_28,164804,4082185.0000,25054,13.6557,residential_other,2016,calabasas,NA,NA,NA
cities_28,0,6383438.9545,NA,NA,residential_uncat,2016,calabasas,NA,NA,NA
cities_28,18955530,103251687.5545,11944,4.3012,res_total,2016,calabasas,NA,23956,4310.0554
cities_28,8524998,40024861.0000,11371.5,4.4226,single_family,2016,calabasas,NA,NA,NA
cities_28,0,masked,masked,masked,uncat,2016,calabasas,NA,NA,masked
cities_29,NA,NA,NA,NA,agriculture,2016,cudahy,NA,NA,NA
cities_29,446764,masked,masked,masked,commercial,2016,cudahy,NA,NA,masked
cities_29,153998,1546472.0000,6222,3.9321,condo,2016,cudahy,NA,NA,NA
cities_29,889213,masked,masked,masked,industrial,2016,cudahy,NA,NA,masked
cities_29,52327,masked,masked,masked,institutional,2016,cudahy,NA,NA,masked
cities_29,3788186,10780092.0000,7947,2.3454,multi_family,2016,cudahy,NA,NA,NA
cities_29,26095,masked,masked,masked,other,2016,cudahy,NA,NA,masked
cities_29,68881,1244494.0000,45411,24.9552,residential_other,2016,cudahy,NA,NA,NA
cities_29,0,7268456.0000,NA,NA,residential_uncat,2016,cudahy,NA,NA,NA
cities_29,4495512,23294563.5000,6631,3.1997,res_total,2016,cudahy,NA,24730,941.9557
cities_29,484447,2455049.5000,5489,4.5228,single_family,2016,cudahy,NA,NA,NA
cities_29,0,masked,masked,masked,uncat,2016,cudahy,NA,NA,masked
cities_3,865,masked,masked,masked,agriculture,2016,arcadia,NA,NA,masked
cities_3,7913150,143815467.0000,37313.5,7.5944,commercial,2016,arcadia,NA,NA,NA
cities_3,840709,23130163.5000,29767,16.8413,condo,2016,arcadia,NA,NA,NA
cities_3,1625915,masked,masked,masked,industrial,2016,arcadia,NA,NA,masked
cities_3,762811,masked,masked,masked,institutional,2016,arcadia,NA,NA,masked
cities_3,5280714,20812637.5000,12599,3.5960,multi_family,2016,arcadia,NA,NA,NA
cities_3,99344,masked,masked,masked,other,2016,arcadia,NA,NA,masked
cities_3,533484,2405501.0000,13128,5.3670,residential_other,2016,arcadia,NA,NA,NA
cities_3,0,7436063.0000,NA,NA,residential_uncat,2016,arcadia,NA,NA,NA
cities_3,34096537,149636387.7000,8459,3.5255,res_total,2016,arcadia,NA,59632,2509.3304
cities_3,27441630,95852022.7000,8129.5,3.4389,single_family,2016,arcadia,NA,NA,NA
cities_3,0,masked,masked,masked,uncat,2016,arcadia,NA,NA,masked
cities_30,2384,masked,masked,masked,agriculture,2016,culver city,NA,NA,masked
cities_30,13633893,189434058.2000,49138,9.6140,commercial,2016,culver city,NA,NA,NA
cities_30,691703,26780623.9000,6484,3.8656,condo,2016,culver city,NA,NA,NA
cities_30,3205735,36834476.9000,51615.5,5.6957,industrial,2016,culver city,NA,NA,NA
cities_30,783806,masked,masked,masked,institutional,2016,culver city,NA,NA,masked
cities_30,5650228,21644065.9000,8675.5,3.5210,multi_family,2016,culver city,NA,NA,NA
cities_30,813837,masked,masked,masked,other,2016,culver city,NA,NA,masked
cities_30,454180,5251294.2000,16154,5.9643,residential_other,2016,culver city,NA,NA,NA
cities_30,0,2427355.0000,NA,NA,residential_uncat,2016,culver city,NA,NA,NA
cities_30,15760434,90437664.3000,5860,3.5473,res_total,2016,culver city,NA,38460,2351.4733
cities_30,8964323,34334325.3000,5311,3.5395,single_family,2016,culver city,NA,NA,NA
cities_30,0,masked,masked,masked,uncat,2016,culver city,NA,NA,masked
cities_31,NA,NA,NA,NA,agriculture,2016,diamond bar,NA,NA,NA
cities_31,5931670,72731757.0000,165990,13.3956,commercial,2016,diamond bar,NA,NA,NA
cities_31,617194,21379903.0000,7072,4.8874,condo,2016,diamond bar,NA,NA,NA
cities_31,1093220,6503835.0000,53408,3.6811,industrial,2016,diamond bar,NA,NA,NA
cities_31,376623,masked,masked,masked,institutional,2016,diamond bar,NA,NA,masked
cities_31,545509,2197283.0000,19435,4.4030,multi_family,2016,diamond bar,NA,NA,NA
cities_31,28861,masked,masked,masked,other,2016,diamond bar,NA,NA,masked
cities_31,120586,2308429.0000,6695.5,1.2613,residential_other,2016,diamond bar,NA,NA,NA
cities_31,0,3135671.9397,NA,NA,residential_uncat,2016,diamond bar,NA,NA,NA
cities_31,30299776,132454792.9397,7070,3.4506,res_total,2016,diamond bar,NA,56259,2354.3752
cities_31,29016487,103433506.0000,7066,3.4296,single_family,2016,diamond bar,NA,NA,NA
cities_31,0,713474.0000,NA,NA,uncat,2016,diamond bar,NA,NA,NA
cities_32,NA,NA,NA,NA,agriculture,2016,downey,NA,NA,NA
cities_32,11386864,200491231.0000,45726.5,8.4467,commercial,2016,downey,NA,NA,NA
cities_32,223805,6946280.5000,8550,5.9106,condo,2016,downey,NA,NA,NA
cities_32,6103014,68268154.0000,33199,3.4558,industrial,2016,downey,NA,NA,NA
cities_32,1272795,masked,masked,masked,institutional,2016,downey,NA,NA,masked
cities_32,12627570,50206555.5000,7570,2.9578,multi_family,2016,downey,NA,NA,NA
cities_32,448720,masked,masked,masked,other,2016,downey,NA,NA,masked
cities_32,330688,masked,masked,masked,residential_other,2016,downey,NA,NA,masked
cities_32,0,masked,masked,masked,residential_uncat,2016,downey,NA,NA,masked
cities_32,43747613,200058201.0000,6400,3.9518,res_total,2016,downey,NA,113107,1768.7517
cities_32,30565550,126749159.5000,6318,4.0262,single_family,2016,downey,NA,NA,NA
cities_32,0,1790449.0000,NA,NA,uncat,2016,downey,NA,NA,NA
cities_33,NA,NA,NA,NA,agriculture,2016,duarte,NA,NA,NA
cities_33,1573815,27286555.0000,56225,8.1492,commercial,2016,duarte,NA,NA,NA
cities_33,1011968,8108060.0000,5960,3.8909,condo,2016,duarte,NA,NA,NA
cities_33,1256880,masked,masked,masked,industrial,2016,duarte,NA,NA,masked
cities_33,230159,masked,masked,masked,institutional,2016,duarte,NA,NA,masked
cities_33,746407,3764134.0000,12352,4.6421,multi_family,2016,duarte,NA,NA,NA
cities_33,3396,masked,masked,masked,other,2016,duarte,NA,NA,masked
cities_33,80082,1879700.0000,13780,5.2550,residential_other,2016,duarte,NA,NA,NA
cities_33,0,2056300.0000,NA,NA,residential_uncat,2016,duarte,NA,NA,NA
cities_33,7575317,45050744.5000,6558,4.8238,res_total,2016,duarte,NA,21492,2096.1634
cities_33,5736860,29242550.5000,6625,4.9889,single_family,2016,duarte,NA,NA,NA
cities_33,0,masked,masked,masked,uncat,2016,duarte,NA,NA,masked
cities_34,36073,masked,masked,masked,agriculture,2016,el monte,NA,NA,masked
cities_34,9823313,113807258.7000,24810,6.4224,commercial,2016,el monte,NA,NA,NA
cities_34,3711656,22102400.0000,5829,3.2523,condo,2016,el monte,NA,NA,NA
cities_34,8353491,68124437.0000,28999,2.2918,industrial,2016,el monte,NA,NA,NA
cities_34,1333085,37311918.0000,34756.5,5.1701,institutional,2016,el monte,NA,NA,NA
cities_34,10974948,36843234.7000,7221,2.7344,multi_family,2016,el monte,NA,NA,NA
cities_34,193262,masked,masked,masked,other,2016,el monte,NA,NA,masked
cities_34,700313,11312240.0000,18305.5,7.2605,residential_other,2016,el monte,NA,NA,NA
cities_34,0,23623849.0000,NA,NA,residential_uncat,2016,el monte,NA,NA,NA
cities_34,26748726,151740463.2000,6084.5,4.0666,res_total,2016,el monte,NA,111077,1366.0836
cities_34,11361809,57858739.5000,5895,4.6337,single_family,2016,el monte,NA,NA,NA
cities_34,0,masked,masked,masked,uncat,2016,el monte,NA,NA,masked
cities_342,NA,NA,NA,NA,agriculture,2016,la palma,NA,NA,NA
cities_342,582637,23123102.0000,143940.5,28.0734,commercial,2016,la palma,NA,NA,NA
cities_342,6092,623135.0000,142622,118.4568,condo,2016,la palma,NA,NA,NA
cities_342,669244,masked,masked,masked,industrial,2016,la palma,NA,NA,masked
cities_342,10970,masked,masked,masked,institutional,2016,la palma,NA,NA,masked
cities_342,336749,2875722.5000,312035.5,24.3628,multi_family,2016,la palma,NA,NA,NA
cities_342,2887,masked,masked,masked,other,2016,la palma,NA,NA,masked
cities_342,1084,masked,masked,masked,residential_other,2016,la palma,NA,NA,masked
cities_342,0,masked,masked,masked,residential_uncat,2016,la palma,NA,NA,masked
cities_342,8130440,32477768.5000,6422.5,3.2811,res_total,2016,la palma,NA,14241,2280.5820
cities_342,7786515,26815102.0000,6418,3.2704,single_family,2016,la palma,NA,NA,NA
